-6.103943433749999814e-01,1.104331154003778957e-24
-6.101502027499999814e-01,3.977612520789598466e-26
-6.099060621249999814e-01,-8.946250607024597367e-25
-6.096619214999999814e-01,-1.749593756629965404e-24
-6.094177808749999814e-01,-2.579348478796510058e-24
-6.091736402499999814e-01,-3.435096175828489908e-24
-6.089294996249999814e-01,-4.357280117619549652e-24
-6.086853589999999814e-01,-5.368637788957983247e-24
-6.084412183749999814e-01,-6.471857792759162485e-24
-6.081970777499999814e-01,-7.651141836006194026e-24
-6.079529371249999814e-01,-8.874203944488152686e-24
-6.077087964999999814e-01,-1.009477849474717477e-23
-6.074646558749999814e-01,-1.125801433549448629e-23
-6.072205152499999814e-01,-1.230736568052588144e-23
-6.069763746249999814e-01,-1.318910161326790888e-23
-6.067322339999999814e-01,-1.385447115086039641e-23
-6.064880933749999814e-01,-1.426267287394706771e-23
-6.062439527499999814e-01,-1.438451005712675811e-23
-6.059998121249999814e-01,-1.420377935975073789e-23
-6.057556714999999814e-01,-1.371682065663824690e-23
-6.055115308749999814e-01,-1.293364981479162488e-23
-6.052673902499999814e-01,-1.188064813740433778e-23
-6.050232496249999814e-01,-1.060128433083506154e-23
-6.047791089999999814e-01,-9.154257544194434169e-24
-6.045349683749999814e-01,-7.611810197624264234e-24
-6.042908277499999814e-01,-6.058147046166874742e-24
-6.040466871249999814e-01,-4.584618967524011522e-24
-6.038025464999999814e-01,-3.281438559085815265e-24
-6.035584058749999814e-01,-2.229711958226673125e-24
-6.033142652499999814e-01,-1.495268840388773552e-24
-6.030701246249999814e-01,-1.122147407050008518e-24
-6.028259839999999814e-01,-1.125968183354441635e-24
-6.025818433749999814e-01,-1.491080076244901214e-24
-6.023377027499999814e-01,-2.172752764306979348e-24
-6.020935621249999814e-01,-3.101275968665883056e-24
-6.018494214999999814e-01,-4.186461175779106865e-24
-6.016052808749999814e-01,-5.324781193578341904e-24
-6.013611402499999814e-01,-6.409343357665117523e-24
-6.011169996249999814e-01,-7.338754760001220479e-24
-6.008728589999999814e-01,-8.022784941517781334e-24
-6.006287183749999814e-01,-8.387223331983664801e-24
-6.003845777499999814e-01,-8.379152774358609928e-24
-6.001404371249999814e-01,-7.969856213273725342e-24
-5.998962964999999814e-01,-7.154052153781025497e-24
-5.996521558749999814e-01,-5.948559643088893923e-24
-5.994080152499999814e-01,-4.392356266999797070e-24
-5.991638746249999814e-01,-2.545489415918923973e-24
-5.989197339999999814e-01,-4.850507277329216917e-25
-5.986755933749999814e-01,1.699265799604926532e-24
-5.984314527499999814e-01,3.908221439802984244e-24
-5.981873121249999814e-01,6.037280262208519474e-24
-5.979431714999999814e-01,7.983969787805216834e-24
-5.976990308749999814e-01,9.655598521849886084e-24
-5.974548902499999814e-01,1.097464871410945631e-23
-5.972107496249999814e-01,1.188348952734424362e-23
-5.969666089999999814e-01,1.234993779932922607e-23
-5.967224683749999814e-01,1.237081743359625165e-23
-5.964783277499999814e-01,1.197077159961778477e-23
-5.962341871249999814e-01,1.119836201352608202e-23
-5.959900464999999814e-01,1.012216150866216686e-23
-5.957459058749999814e-01,8.825412209752278025e-24
-5.955017652499999814e-01,7.397513585948659487e-24
-5.952576246249999814e-01,5.925109971413424865e-24
-5.950134839999999814e-01,4.486218555847497329e-24
-5.947693433749999814e-01,3.146277376392927080e-24
-5.945252027499999814e-01,1.953807190772682613e-24
-5.942810621249999814e-01,9.374344350210312083e-25
-5.940369214999999814e-01,1.068940827438378077e-25
-5.937927808749999814e-01,-5.438277745506778367e-25
-5.935486402499999814e-01,-1.034451230398656474e-24
-5.933044996249999814e-01,-1.396473048596824751e-24
-5.930603589999999814e-01,-1.668783121743863554e-24
-5.928162183749999814e-01,-1.892306563461694268e-24
-5.925720777499999814e-01,-2.106758787617050436e-24
-5.923279371249999814e-01,-2.348488641169379915e-24
-5.920837964999999814e-01,-2.646513343289711692e-24
-5.918396558749999814e-01,-3.017880446566394565e-24
-5.915955152499999814e-01,-3.465625713671679743e-24
-5.913513746249999814e-01,-3.978776432126036164e-24
-5.911072339999999814e-01,-4.531630242309914195e-24
-5.908630933749999814e-01,-5.083260261021117256e-24
-5.906189527499999814e-01,-5.580470627818659003e-24
-5.903748121249999814e-01,-5.963571542791532978e-24
-5.901306714999999814e-01,-6.171555001250657285e-24
-5.898865308749999814e-01,-6.146593281444688726e-24
-5.896423902499999814e-01,-5.840365167000893244e-24
-5.893982496249999814e-01,-5.221241436063683460e-24
-5.891541089999999814e-01,-4.278527208840570588e-24
-5.889099683749999814e-01,-3.023388808693241853e-24
-5.886658277499999814e-01,-1.489340336821038461e-24
-5.884216871249999814e-01,2.677291869890162874e-25
-5.881775464999999814e-01,2.172941188015698942e-24
-5.879334058749999814e-01,4.138994289006089605e-24
-5.876892652499999814e-01,6.072262704424053861e-24
-5.874451246249999814e-01,7.877588068096182653e-24
-5.872009839999999814e-01,9.464395965217277002e-24
-5.869568433749999814e-01,1.075416482590236683e-23
-5.867127027499999814e-01,1.168582083549088646e-23
-5.864685621249999814e-01,1.221824408365823772e-23
-5.862244214999999814e-01,1.233280026237197339e-23
-5.859802808749999814e-01,1.203649411483119611e-23
-5.857361402499999814e-01,1.136258818961130943e-23
-5.854919996249999814e-01,1.036772945853926108e-23
-5.852478589999999814e-01,9.128534407431303828e-24
-5.850037183749999814e-01,7.738658944617082574e-24
-5.847595777499999814e-01,6.303542981784137066e-24
-5.845154371249999814e-01,4.931990605531917719e-24
-5.842712964999999814e-01,3.727940339311721349e-24
-5.840271558749999814e-01,2.784276828297709235e-24
-5.837830152499999814e-01,2.176503234219336775e-24
-5.835388746249999814e-01,1.955537421213962119e-24
-5.832947339999999814e-01,2.142973298234434777e-24
-5.830505933749999814e-01,2.730716552837585092e-24
-5.828064527499999814e-01,3.682444512292604252e-24
-5.825623121249999814e-01,4.935149681295451218e-24
-5.823181714999999814e-01,6.403066068868015256e-24
-5.820740308749999814e-01,7.985232556424123368e-24
-5.818298902499999814e-01,9.573539976179448289e-24
-5.815857496249999814e-01,1.105876750081519990e-23
-5.813416089999999814e-01,1.233651569723051764e-23
-5.810974683749999814e-01,1.331458641337832136e-23
-5.808533277499999814e-01,1.391913828690699527e-23
-5.806091871249999814e-01,1.409734636105658941e-23
-5.803650464999999814e-01,1.381875709604603217e-23
-5.801209058749999814e-01,1.307751337920640714e-23
-5.798767652499999814e-01,1.189328143375199663e-23
-5.796326246249999814e-01,1.030859675017669223e-23
-5.793884839999999814e-01,8.384723629335009397e-24
-5.791443433749999814e-01,6.198491040375312706e-24
-5.789002027499999814e-01,3.838305497455082885e-24
-5.786560621249999814e-01,1.397133693563633064e-24
-5.784119214999999814e-01,-1.035306297067552266e-24
-5.781677808749999814e-01,-3.378071400138666355e-24
-5.779236402499999814e-01,-5.563373655503827119e-24
-5.776794996249999814e-01,-7.541863982587270985e-24
-5.774353589999999814e-01,-9.286718897194500429e-24
-5.771912183749999814e-01,-1.079349519590397646e-23
-5.769470777499999814e-01,-1.207713925922195283e-23
-5.767029371249999814e-01,-1.316909908698965941e-23
-5.764587964999999814e-01,-1.411361219842276419e-23
-5.762146558749999814e-01,-1.496094932753193362e-23
-5.759705152499999814e-01,-1.575954934433057528e-23
-5.757263746249999814e-01,-1.655064540479788204e-23
-5.754822339999999814e-01,-1.736490181803391482e-23
-5.752380933749999814e-01,-1.821855172838940459e-23
-5.749939527499999814e-01,-1.911019714425069093e-23
-5.747498121249999814e-01,-2.002124283536898996e-23
-5.745056714999999814e-01,-2.091896269364587244e-23
-5.742615308749999814e-01,-2.175888499496687080e-23
-5.740173902499999814e-01,-2.248683362682607829e-23
-5.737732496249999814e-01,-2.304334522173584234e-23
-5.735291089999999814e-01,-2.336965123105955865e-23
-5.732849683749999814e-01,-2.341194639351439405e-23
-5.730408277499999814e-01,-2.312417491909583960e-23
-5.727966871249999814e-01,-2.247225881122607599e-23
-5.725525464999999814e-01,-2.143931918029914996e-23
-5.723084058749999814e-01,-2.002854977811798259e-23
-5.720642652499999814e-01,-1.826356138553595175e-23
-5.718201246249999814e-01,-1.618897595010396267e-23
-5.715759839999999814e-01,-1.387100731277636302e-23
-5.713318433749999814e-01,-1.139474603088967325e-23
-5.710877027499999814e-01,-8.857967643770876122e-24
-5.708435621249999814e-01,-6.364756347713809592e-24
-5.705994214999999814e-01,-4.019684380221532823e-24
-5.703552808749999814e-01,-1.920106907449790375e-24
-5.701111402499999814e-01,-1.468888845767431388e-25
-5.698669996249999814e-01,1.242589137193967889e-24
-5.696228589999999814e-01,2.217845177724340834e-24
-5.693787183749999814e-01,2.777622492536343654e-24
-5.691345777499999814e-01,2.951578215067897741e-24
-5.688904371249999814e-01,2.798357889673371173e-24
-5.686462964999999814e-01,2.399484247526670362e-24
-5.684021558749999814e-01,1.852518329346383883e-24
-5.681580152499999814e-01,1.265130263088341880e-24
-5.679138746249999814e-01,7.478559687343200573e-25
-5.676697339999999814e-01,4.050417816467467204e-25
-5.674255933749999814e-01,3.273430245683971060e-25
-5.671814527499999814e-01,5.874023104423766446e-25
-5.669373121249999814e-01,1.236138036210487355e-24
-5.666931714999999814e-01,2.298364602206544799e-24
-5.664490308749999814e-01,3.770503535032040914e-24
-5.662048902499999814e-01,5.621888975116124459e-24
-5.659607496249999814e-01,7.796993161938202222e-24
-5.657166089999999814e-01,1.021692122683492733e-23
-5.654724683749999814e-01,1.278271474029196925e-23
-5.652283277499999814e-01,1.538210883307016070e-23
-5.649841871249999814e-01,1.789703978179024323e-23
-5.647400464999999814e-01,2.020971603990360806e-23
-5.644959058749999814e-01,2.220921196705136773e-23
-5.642517652499999814e-01,2.379998646729629249e-23
-5.640076246249999814e-01,2.490937186301521822e-23
-5.637634839999999814e-01,2.549134564349603503e-23
-5.635193433749999814e-01,2.552830994915040781e-23
-5.632752027499999814e-01,2.503273319244597634e-23
-5.630310621249999814e-01,2.404643726517356181e-23
-5.627869214999999814e-01,2.263543223431530924e-23
-5.625427808749999814e-01,2.088274904556824782e-23
-5.622986402499999814e-01,1.888225258893597300e-23
-5.620544996249999814e-01,1.673224012307178001e-23
-5.618103589999999814e-01,1.452710806896591408e-23
-5.615662183749999814e-01,1.234955463173204554e-23
-5.613220777499999814e-01,1.026636719284693134e-23
-5.610779371249999814e-01,8.326423162348884828e-24
-5.608337964999999814e-01,6.558405185776755489e-24
-5.605896558749999814e-01,4.969731415172466465e-24
-5.603455152499999814e-01,3.549173361532911429e-24
-5.601013746249999814e-01,2.271409385277614138e-24
-5.598572339999999814e-01,1.100415992199196195e-24
-5.596130933749999814e-01,-7.331955435740250583e-27
-5.593689527499999814e-01,-1.097371947358043606e-24
-5.591248121249999814e-01,-2.210972502357262559e-24
-5.588806714999999814e-01,-3.381206957529973680e-24
-5.586365308749999814e-01,-4.630588597567399664e-24
-5.583923902499999814e-01,-5.967611703188063079e-24
-5.581482496249999814e-01,-7.383368850827539313e-24
-5.579041089999999814e-01,-8.851407623406420548e-24
-5.576599683749999814e-01,-1.033017840146317889e-23
-5.574158277499999814e-01,-1.176513025927195862e-23
-5.571716871249999814e-01,-1.309103275661554971e-23
-5.569275464999999814e-01,-1.423732063013228495e-23
-5.566834058749999814e-01,-1.513557427340808335e-23
-5.564392652499999814e-01,-1.572560075759228852e-23
-5.561951246249999814e-01,-1.595992554983825899e-23
-5.559509839999999814e-01,-1.580916897150205609e-23
-5.557068433749999814e-01,-1.526752908081981018e-23
-5.554627027499999814e-01,-1.435487168145915481e-23
-5.552185621249999814e-01,-1.311526199681986538e-23
-5.549744214999999814e-01,-1.161494372600245930e-23
-5.547302808749999814e-01,-9.939936512806170923e-24
-5.544861402499999814e-01,-8.190489600828545703e-24
-5.542419996249999814e-01,-6.472667981955742438e-24
-5.539978589999999814e-01,-4.890692227237021048e-24
-5.537537183749999814e-01,-3.540950702914511446e-24
-5.535095777499999814e-01,-2.505216589291594921e-24
-5.532654371249999814e-01,-1.843132384984793756e-24
-5.530212964999999814e-01,-1.587421650223913512e-24
-5.527771558749999814e-01,-1.742739110831044419e-24
-5.525330152499999814e-01,-2.285335294006110651e-24
-5.522888746249999814e-01,-3.162841063443343067e-24
-5.520447339999999814e-01,-4.297051513943234224e-24
-5.518005933749999814e-01,-5.590369766197803671e-24
-5.515564527499999814e-01,-6.932659501216227324e-24
-5.513123121249999814e-01,-8.207086155943188622e-24
-5.510681714999999814e-01,-9.297349712154806581e-24
-5.508240308749999814e-01,-1.009692917240302297e-23
-5.505798902499999814e-01,-1.051698265394933117e-23
-5.503357496249999814e-01,-1.049113881561673913e-23
-5.500916089999999814e-01,-9.979521335961459886e-24
-5.498474683749999814e-01,-8.973066705674221554e-24
-5.496033277499999814e-01,-7.495213237695299314e-24
-5.493591871249999814e-01,-5.599369044996560813e-24
-5.491150464999999814e-01,-3.364871868886237177e-24
-5.488709058749999814e-01,-8.932940901471062805e-25
-5.486267652499999814e-01,1.697133482220295243e-24
-5.483826246249999814e-01,4.280295240740162180e-24
-5.481384839999999814e-01,6.731163617867430193e-24
-5.478943433749999814e-01,8.932550132288130400e-24
-5.476502027499999814e-01,1.078148418227473775e-23
-5.474060621249999814e-01,1.219668609552835350e-23
-5.471619214999999814e-01,1.312438202979389852e-23
-5.469177808749999814e-01,1.354003610711773984e-23
-5.466736402499999814e-01,1.344800909579232550e-23
-5.464294996249999814e-01,1.288127949019597230e-23
-5.461853589999999814e-01,1.189922356186866685e-23
-5.459412183749999814e-01,1.058144298934635700e-23
-5.456970777499999814e-01,9.020070480569737050e-24
-5.454529371249999814e-01,7.313464914237133461e-24
-5.452087964999999814e-01,5.559997731432591286e-24
-5.449646558749999814e-01,3.850085653944294556e-24
-5.447205152499999814e-01,2.258836215426668544e-24
-5.444763746249999814e-01,8.423299781992936100e-25
-5.442322339999999814e-01,-3.638026225113777089e-25
-5.439880933749999814e-01,-1.345976282550821288e-24
-5.437439527499999814e-01,-2.112890247283194811e-24
-5.434998121249999814e-01,-2.691916475944518829e-24
-5.432556714999999814e-01,-3.123409761486042414e-24
-5.430115308749999814e-01,-3.456140980390496009e-24
-5.427673902499999814e-01,-3.743036276610212804e-24
-5.425232496249999814e-01,-4.034888889560187717e-24
-5.422791089999999814e-01,-4.373667179071933361e-24
-5.420349683749999814e-01,-4.788670678697734026e-24
-5.417908277499999814e-01,-5.294778307109728400e-24
-5.415466871249999814e-01,-5.890063965056827371e-24
-5.413025464999999814e-01,-6.553803754599710261e-24
-5.410584058749999814e-01,-7.247871563448686903e-24
-5.408142652499999814e-01,-7.920699241025660176e-24
-5.405701246249999814e-01,-8.510675465314500352e-24
-5.403259839999999814e-01,-8.949420142540158149e-24
-5.400818433749999814e-01,-9.167679579129871087e-24
-5.398377027499999814e-01,-9.102968905183036442e-24
-5.395935621249999814e-01,-8.705457721144956840e-24
-5.393494214999999814e-01,-7.941959442117401918e-24
-5.391052808749999814e-01,-6.800579475742972491e-24
-5.388611402499999814e-01,-5.295315328797784918e-24
-5.386169996249999814e-01,-3.467129899167884644e-24
-5.383728589999999814e-01,-1.381332119754907076e-24
-5.381287183749999814e-01,8.756998033080991881e-25
-5.378845777499999814e-01,3.200228346633384975e-24
-5.376404371249999814e-01,5.478007138413270064e-24
-5.373962964999999814e-01,7.593908434721510472e-24
-5.371521558749999814e-01,9.440556385935054618e-24
-5.369080152499999814e-01,1.092488036230601343e-23
-5.366638746249999814e-01,1.197494067070353284e-23
-5.364197339999999814e-01,1.254690646666199928e-23
-5.361755933749999814e-01,1.262871109323524778e-23
-5.359314527499999814e-01,1.223953879016985838e-23
-5.356873121249999814e-01,1.142814774489661529e-23
-5.354431714999999814e-01,1.027097177440030065e-23
-5.351990308749999814e-01,8.867354883524485423e-24
-5.349548902499999814e-01,7.331461188370613064e-24
-5.347107496249999814e-01,5.784289959795087184e-24
-5.344666089999999814e-01,4.347318259679297198e-24
-5.342224683749999814e-01,3.135340597697624295e-24
-5.339783277499999814e-01,2.247766185720281088e-24
-5.337341871249999814e-01,1.761596084229510247e-24
-5.334900464999999814e-01,1.727708750121711224e-24
-5.332459058749999814e-01,2.167961733204716749e-24
-5.330017652499999814e-01,3.071936255432048659e-24
-5.327576246249999814e-01,4.396233469870148967e-24
-5.325134839999999814e-01,6.067967768253712821e-24
-5.322693433749999814e-01,7.989785475346888063e-24
-5.320252027499999814e-01,1.004457556689023965e-23
-5.317810621249999814e-01,1.210212046093552282e-23
-5.315369214999999814e-01,1.402898081515554927e-23
-5.312927808749999814e-01,1.569848805172978177e-23
-5.310486402499999814e-01,1.699822856652153260e-23
-5.308044996249999814e-01,1.783670064565326701e-23
-5.305603589999999814e-01,1.815049092205256907e-23
-5.303162183749999814e-01,1.790912899293142408e-23
-5.300720777499999814e-01,1.711518973076630855e-23
-5.298279371249999814e-01,1.580180464130409071e-23
-5.295837964999999814e-01,1.402999461476909831e-23
-5.293396558749999814e-01,1.188411832504766007e-23
-5.290955152499999814e-01,9.463708104605554845e-24
-5.288513746249999814e-01,6.874401675481598667e-24
-5.286072339999999814e-01,4.221086625968073140e-24
-5.283630933749999814e-01,1.601990675367787186e-24
-5.281189527499999814e-01,-8.982600744200968153e-25
-5.278748121249999814e-01,-3.214450955554910686e-24
-5.276306714999999814e-01,-5.302673153461016648e-24
-5.273865308749999814e-01,-7.139939973661709380e-24
-5.271423902499999814e-01,-8.724273733129260226e-24
-5.268982496249999814e-01,-1.007388595944801895e-23
-5.266541089999999814e-01,-1.122296160422848795e-23
-5.264099683749999814e-01,-1.221576689737084967e-23
-5.261658277499999814e-01,-1.310219116332061181e-23
-5.259216871249999814e-01,-1.393374240716688410e-23
-5.256775464999999814e-01,-1.475748161243358570e-23
-5.254334058749999814e-01,-1.560944090547845338e-23
-5.251892652499999814e-01,-1.651082194304686070e-23
-5.249451246249999814e-01,-1.746629961791094067e-23
-5.247009839999999814e-01,-1.846179661961396903e-23
-5.244568433749999814e-01,-1.946289522195202786e-23
-5.242127027499999814e-01,-2.041703216952342387e-23
-5.239685621249999814e-01,-2.125868042105681291e-23
-5.237244214999999814e-01,-2.191426762926446515e-23
-5.234802808749999814e-01,-2.230708246253151347e-23
-5.232361402499999814e-01,-2.236470433498682548e-23
-5.229919996249999814e-01,-2.202780773973290343e-23
-5.227478589999999814e-01,-2.125654153051025073e-23
-5.225037183749999814e-01,-2.003417442829917371e-23
-5.222595777499999814e-01,-1.837057547121466016e-23
-5.220154371249999814e-01,-1.630494096933565672e-23
-5.217712964999999814e-01,-1.390447802647486991e-23
-5.215271558749999814e-01,-1.125919087677298727e-23
-5.212830152499999814e-01,-8.476206229200724022e-24
-5.210388746249999814e-01,-5.674193623567036656e-24
-5.207947339999999814e-01,-2.975352964069154154e-24
-5.205505933749999814e-01,-4.954192589803798748e-25
-5.203064527499999814e-01,1.664528365906676323e-24
-5.200623121249999814e-01,3.423500263692888298e-24
-5.198181714999999814e-01,4.725901473860617444e-24
-5.195740308749999814e-01,5.546860593329882478e-24
-5.193298902499999814e-01,5.894283294233336205e-24
-5.190857496249999814e-01,5.806919578043196797e-24
-5.188416089999999814e-01,5.351567950364348250e-24
-5.185974683749999814e-01,4.620366679903815113e-24
-5.183533277499999814e-01,3.725399694214326786e-24
-5.181091871249999814e-01,2.790032591986322755e-24
-5.178650464999999814e-01,1.940375264087491785e-24
-5.176209058749999814e-01,1.298391825782746305e-24
-5.173767652499999814e-01,9.742172225773922060e-25
-5.171326246249999814e-01,1.057014839165654497e-24
-5.168884839999999814e-01,1.607793302343323218e-24
-5.166443433749999814e-01,2.655996421922025887e-24
-5.164002027499999814e-01,4.197439496166066448e-24
-5.161560621249999814e-01,6.192420190515200146e-24
-5.159119214999999814e-01,8.566898253456624566e-24
-5.156677808749999814e-01,1.121826422716305252e-23
-5.154236402499999814e-01,1.402273395043722290e-23
-5.151794996249999814e-01,1.684220710826914159e-23
-5.149353589999999814e-01,1.953260195353180179e-23
-5.146912183749999814e-01,2.195477672640072879e-23
-5.144470777499999814e-01,2.398473541646361016e-23
-5.142029371249999814e-01,2.552044267010200799e-23
-5.139587964999999814e-01,2.648707652119775271e-23
-5.137146558749999814e-01,2.684231389517111411e-23
-5.134705152499999814e-01,2.657902458003699182e-23
-5.132263746249999814e-01,2.572316677073179960e-23
-5.129822339999999814e-01,2.432933014930073419e-23
-5.127380933749999814e-01,2.247656944306870040e-23
-5.124939527499999814e-01,2.026287683428431711e-23
-5.122498121249999814e-01,1.779651906603930830e-23
-5.120056714999999814e-01,1.518692450802878242e-23
-5.117615308749999814e-01,1.253818857554740400e-23
-5.115173902499999814e-01,9.943774638260317502e-24
-5.112732496249999814e-01,7.480267715752448787e-24
-5.110291089999999814e-01,5.202306255727223227e-24
-5.107849683749999814e-01,3.141501951884623649e-24
-5.105408277499999814e-01,1.307675063461641769e-24
-5.102966871249999814e-01,-3.103922782357355713e-25
-5.100525464999999814e-01,-1.743264212034566420e-24
-5.098084058749999814e-01,-3.035674310948290925e-24
-5.095642652499999814e-01,-4.239653808488651557e-24
-5.093201246249999814e-01,-5.409220322616734414e-24
-5.090759839999999814e-01,-6.595725161038225104e-24
-5.088318433749999814e-01,-7.841388788777428030e-24
-5.085877027499999814e-01,-9.172694732739241054e-24
-5.083435621249999814e-01,-1.059707477314229454e-23
-5.080994214999999814e-01,-1.210219929604267144e-23
-5.078552808749999814e-01,-1.365511054743434890e-23
-5.076111402499999814e-01,-1.520226610985550573e-23
-5.073669996249999814e-01,-1.667354495829186496e-23
-5.071228589999999814e-01,-1.798920611018748813e-23
-5.068787183749999814e-01,-1.906627285734996321e-23
-5.066345777499999814e-01,-1.982443166116303355e-23
-5.063904371249999814e-01,-2.019393354683228830e-23
-5.061462964999999814e-01,-2.012427916016242896e-23
-5.059021558749999814e-01,-1.958982114591314501e-23
-5.056580152499999814e-01,-1.859206431085669559e-23
-5.054138746249999814e-01,-1.716145220164235480e-23
-5.051697339999999814e-01,-1.535822475833375712e-23
-5.049255933749999814e-01,-1.326916689800229562e-23
-5.046814527499999814e-01,-1.100057806423949997e-23
-5.044373121249999814e-01,-8.671136606002566932e-24
-5.041931714999999814e-01,-6.405329625133418101e-24
-5.039490308749999814e-01,-4.324897833039898062e-24
-5.037048902499999814e-01,-2.538749055957493314e-24
-5.034607496249999814e-01,-1.135176584297550246e-24
-5.032166089999999814e-01,-1.772756666240719681e-25
-5.029724683749999814e-01,3.012462662582077448e-25
-5.027283277499999814e-01,3.001286858302052537e-25
-5.024841871249999814e-01,-1.468047188454667555e-25
-5.022400464999999814e-01,-9.750770201364093161e-25
-5.019959058749999814e-01,-2.093782129566515659e-24
-5.017517652499999814e-01,-3.389578352440795949e-24
-5.015076246249999814e-01,-4.733265420173099910e-24
-5.012634839999999814e-01,-5.989511651502936220e-24
-5.010193433749999814e-01,-7.026202866476861537e-24
-5.007752027499999814e-01,-7.721811270904919572e-24
-5.005310621249999814e-01,-7.973252453326403452e-24
-5.002869214999999814e-01,-7.704871820994328822e-24
-5.000427808749999814e-01,-6.875013878045951352e-24
-4.997986402499999814e-01,-5.478308320481093202e-24
-4.995544996249999814e-01,-3.546208476719756657e-24
-4.993103589999999814e-01,-1.147067641592142226e-24
-4.990662183749999814e-01,1.617098346376336127e-24
-4.988220777499999814e-01,4.618553750888268055e-24
-4.985779371249999814e-01,7.713242877803572271e-24
-4.983337964999999814e-01,1.074923103102870659e-23
-4.980896558749999814e-01,1.357609662487367163e-23
-4.978455152499999814e-01,1.605630392093501589e-23
-4.976013746249999814e-01,1.807511532392338564e-23
-4.973572339999999814e-01,1.954634151487916738e-23
-4.971130933749999814e-01,2.041595176183997073e-23
-4.968689527499999814e-01,2.066538405967842000e-23
-4.966248121249999814e-01,2.031208385314568933e-23
-4.963806714999999814e-01,1.940524336240133582e-23
-4.961365308749999814e-01,1.801948075389970129e-23
-4.958923902499999814e-01,1.624933195153563791e-23
-4.956482496249999814e-01,1.420291933147529688e-23
-4.954041089999999814e-01,1.199296313101412802e-23
-4.951599683749999814e-01,9.727831944092500804e-24
-4.949158277499999814e-01,7.505664251821624212e-24
-4.946716871249999814e-01,5.409936618517236897e-24
-4.944275464999999814e-01,3.504132620258178436e-24
-4.941834058749999814e-01,1.827608076350749105e-24
-4.939392652499999814e-01,3.954889212806619085e-25
-4.936951246249999814e-01,-7.991479038517459162e-25
-4.934509839999999814e-01,-1.783676562668833013e-24
-4.932068433749999814e-01,-2.603401617395918967e-24
-4.929627027499999814e-01,-3.315470843881347720e-24
-4.927185621249999814e-01,-3.981093602069434081e-24
-4.924744214999999814e-01,-4.659477796287031746e-24
-4.922302808749999814e-01,-5.402634050039617684e-24
-4.919861402499999814e-01,-6.248609136952146685e-24
-4.917419996249999814e-01,-7.214990504739208939e-24
-4.914978589999999814e-01,-8.296294076342133112e-24
-4.912537183749999814e-01,-9.464517371516743287e-24
-4.910095777499999814e-01,-1.066992737085616415e-23
-4.907654371249999814e-01,-1.184303949450154700e-23
-4.905212964999999814e-01,-1.290071668056729041e-23
-4.902771558749999814e-01,-1.375507290535075301e-23
-4.900330152499999814e-01,-1.432128601527258354e-23
-4.897888746249999814e-01,-1.452422958185556205e-23
-4.895447339999999814e-01,-1.430638959928883163e-23
-4.893005933749999814e-01,-1.363579555370925802e-23
-4.890564527499999814e-01,-1.251008481969786588e-23
-4.888123121249999814e-01,-1.095670308290645804e-23
-4.885681714999999814e-01,-9.032402233805206543e-24
-4.883240308749999814e-01,-6.821879930098463813e-24
-4.880798902499999814e-01,-4.432525174128436402e-24
-4.878357496249999814e-01,-1.985813632834671616e-24
-4.875916089999999814e-01,3.907508945661404944e-25
-4.873474683749999814e-01,2.570479916653627521e-24
-4.871033277499999814e-01,4.435866075872495585e-24
-4.868591871249999814e-01,5.888132772869546968e-24
-4.866150464999999814e-01,6.854156330100381402e-24
